STATUS,DATA,IDADE,GALPAO,LOTE,PROPRIETARIO,PRODUTIVIDADE REAL,PRODUTIVIDADE PADRAO,CONSUMO REAL,CONSUMO PADRAO,VIABILIDADE REAL,VIABILIDADE PADRAO,PESO REAL,PESO PADRAO
INATIVO,21/08/2023,70,05,CA042022,Carlos,94.40%,87.90%,0.114,0.110,94.61%,95.50%,0.000,0.000
INATIVO,21/08/2023,103,01,AL092021,Alex,76.69%,77.30%,0.105,0.115,74.43%,92.00%,0.000,0.000
INATIVO,20/08/2023,36,03,CA122022,Carlos,92.21%,96.60%,0.100,0.110,94.43%,98.40%,0.000,0.000
INATIVO,20/08/2023,53,04,CA082022,Carlos,90.20%,91.90%,0.109,0.115,89.53%,96.50%,0.000,0.000
INATIVO,20/08/2023,70,05,CA042022,Carlos,94.40%,87.90%,0.207,0.110,94.61%,95.50%,0.000,0.000
INATIVO,20/08/2023,103,01,AL092021,Alex,76.69%,77.30%,0.105,0.115,74.43%,92.00%,0.000,0.000
INATIVO,19/08/2023,36,03,CA122022,Carlos,78.21%,96.60%,0.116,0.110,94.47%,98.40%,0.000,0.000
INATIVO,19/08/2023,53,04,CA082022,Carlos,81.95%,91.90%,0.120,0.115,89.63%,96.50%,0.000,0.000
INATIVO,19/08/2023,70,05,CA042022,Carlos,91.48%,87.90%,0.124,0.110,94.61%,95.50%,0.000,0.000
INATIVO,19/08/2023,103,01,AL092021,Alex,71.51%,77.30%,0.126,0.115,74.67%,92.00%,0.000,0.000
INATIVO,18/08/2023,36,03,CA122022,Carlos,85.52%,96.60%,0.141,0.110,94.51%,98.40%,0.000,0.000
INATIVO,18/08/2023,53,04,CA082022,Carlos,86.85%,91.90%,0.131,0.115,89.66%,96.50%,0.000,0.000
INATIVO,18/08/2023,69,05,CA042022,Carlos,91.48%,88.30%,0.124,0.110,94.61%,95.60%,0.000,0.000
INATIVO,18/08/2023,103,01,AL092021,Alex,75.17%,77.30%,0.115,0.115,74.71%,92.00%,0.000,0.000
INATIVO,17/08/2023,35,03,CA122022,Carlos,81.87%,96.70%,0.100,0.110,94.53%,98.50%,1.563,1.635
INATIVO,17/08/2023,52,04,CA082022,Carlos,85.77%,92.20%,0.131,0.115,89.71%,96.60%,0.000,0.000
INATIVO,17/08/2023,69,05,CA042022,Carlos,92.28%,88.30%,0.135,0.110,94.61%,95.60%,0.000,0.000
INATIVO,17/08/2023,103,01,AL092021,Alex,75.84%,77.30%,0.126,0.115,74.75%,92.00%,1.879,1.950
INATIVO,16/08/2023,35,03,CA122022,Carlos,86.81%,96.70%,0.191,0.110,94.55%,98.50%,0.000,0.000
INATIVO,16/08/2023,52,04,CA082022,Carlos,84.34%,92.20%,0.131,0.115,89.71%,96.60%,0.000,0.000
INATIVO,16/08/2023,69,05,CA042022,Carlos,91.48%,88.30%,0.114,0.110,94.61%,95.60%,0.000,0.000
INATIVO,16/08/2023,103,01,AL092021,Alex,74.80%,77.30%,0.126,0.115,74.86%,92.00%,1.879,1.950
INATIVO,15/08/2023,35,03,CA122022,Carlos,86.23%,96.70%,0.100,0.110,94.57%,98.50%,0.000,0.000
INATIVO,15/08/2023,52,04,CA082022,Carlos,84.84%,92.20%,0.109,0.115,89.71%,96.60%,0.000,0.000
INATIVO,15/08/2023,69,05,CA042022,Carlos,90.83%,88.30%,0.124,0.110,94.61%,95.60%,0.000,0.000
INATIVO,15/08/2023,102,01,AL092021,Alex,74.44%,77.30%,0.115,0.115,74.94%,92.00%,0.000,0.000
INATIVO,14/08/2023,35,03,CA122022,Carlos,90.63%,96.70%,0.108,0.110,94.57%,98.50%,0.000,0.000
INATIVO,14/08/2023,52,04,CA082022,Carlos,91.50%,92.20%,0.109,0.115,89.71%,96.60%,0.000,0.000
INATIVO,14/08/2023,69,05,CA042022,Carlos,95.18%,88.30%,0.114,0.110,94.66%,95.60%,0.000,0.000
INATIVO,14/08/2023,102,01,AL092021,Alex,79.51%,77.30%,0.115,0.115,74.94%,92.00%,0.000,0.000
INATIVO,13/08/2023,35,03,CA122022,Carlos,90.52%,96.70%,0.099,0.110,94.69%,98.50%,0.000,0.000
INATIVO,13/08/2023,52,04,CA082022,Carlos,91.33%,92.20%,0.120,0.115,89.88%,96.60%,0.000,0.000
INATIVO,13/08/2023,69,05,CA042022,Carlos,95.18%,88.30%,0.114,0.110,94.66%,95.60%,0.000,0.000
INATIVO,13/08/2023,102,01,AL092021,Alex,79.16%,77.30%,0.115,0.115,75.27%,92.00%,0.000,0.000
INATIVO,12/08/2023,35,03,CA122022,Carlos,79.29%,96.70%,0.108,0.110,94.69%,98.50%,0.000,0.000
INATIVO,12/08/2023,52,04,CA082022,Carlos,80.07%,92.20%,0.120,0.115,89.88%,96.60%,0.000,0.000
INATIVO,12/08/2023,69,05,CA042022,Carlos,87.75%,88.30%,0.114,0.110,94.66%,95.60%,0.000,0.000
INATIVO,12/08/2023,102,01,AL092021,Alex,68.85%,77.30%,0.115,0.115,75.27%,92.00%,0.000,0.000
INATIVO,11/08/2023,35,03,CA122022,Carlos,81.10%,96.70%,0.108,0.110,94.71%,98.50%,0.000,0.000
INATIVO,11/08/2023,52,04,CA082022,Carlos,84.10%,92.20%,0.109,0.115,89.88%,96.60%,0.000,0.000
INATIVO,11/08/2023,68,05,CA042022,Carlos,92.94%,88.60%,0.114,0.110,94.75%,95.70%,0.000,0.000
INATIVO,11/08/2023,102,01,AL092021,Alex,75.67%,77.30%,0.125,0.115,75.35%,92.00%,0.000,0.000
INATIVO,10/08/2023,34,03,CA122022,Carlos,88.51%,96.80%,0.099,0.110,94.73%,98.60%,0.000,0.000
INATIVO,10/08/2023,51,04,CA082022,Carlos,86.70%,92.40%,0.120,0.115,89.90%,96.70%,0.000,0.000
INATIVO,10/08/2023,68,05,CA042022,Carlos,94.02%,88.60%,0.114,0.110,94.75%,95.70%,0.000,0.000
INATIVO,10/08/2023,102,01,AL092021,Alex,77.13%,77.30%,0.094,0.115,75.45%,92.00%,0.000,0.000
INATIVO,09/08/2023,34,03,CA122022,Carlos,87.27%,96.80%,0.108,0.110,94.75%,98.60%,0.000,0.000
INATIVO,09/08/2023,51,04,CA082022,Carlos,85.09%,92.40%,0.120,0.115,89.93%,96.70%,0.000,0.000
INATIVO,09/08/2023,68,05,CA042022,Carlos,93.02%,88.60%,0.114,0.110,94.75%,95.70%,0.000,0.000
INATIVO,09/08/2023,102,01,AL092021,Alex,76.49%,77.30%,0.125,0.115,75.55%,92.00%,0.000,0.000
INATIVO,08/08/2023,34,03,CA122022,Carlos,87.88%,96.80%,0.108,0.110,94.76%,98.60%,0.000,0.000
INATIVO,08/08/2023,51,04,CA082022,Carlos,88.28%,92.40%,0.109,0.115,89.93%,96.70%,0.000,0.000
INATIVO,08/08/2023,68,05,CA042022,Carlos,93.30%,88.60%,0.114,0.110,94.75%,95.70%,0.000,0.000
INATIVO,08/08/2023,101,01,AL092021,Alex,77.85%,77.30%,0.135,0.115,75.59%,92.00%,0.000,0.000
INATIVO,07/08/2023,34,03,CA122022,Carlos,92.57%,96.80%,0.108,0.110,94.76%,98.60%,0.000,0.000
INATIVO,07/08/2023,51,04,CA082022,Carlos,90.22%,92.40%,0.109,0.115,89.93%,96.70%,0.000,0.000
INATIVO,07/08/2023,68,05,CA042022,Carlos,96.84%,88.60%,0.103,0.110,94.75%,95.70%,0.000,0.000
INATIVO,07/08/2023,101,01,AL092021,Alex,78.44%,77.30%,0.114,0.115,75.59%,92.00%,0.000,0.000
INATIVO,06/08/2023,34,03,CA122022,Carlos,92.57%,96.80%,0.099,0.110,94.76%,98.60%,0.000,0.000
INATIVO,06/08/2023,51,04,CA082022,Carlos,90.17%,92.40%,0.120,0.115,89.98%,96.70%,0.000,0.000
INATIVO,06/08/2023,68,05,CA042022,Carlos,96.84%,88.60%,0.114,0.110,94.75%,95.70%,0.000,0.000
INATIVO,06/08/2023,101,01,AL092021,Alex,78.28%,77.30%,0.124,0.115,75.75%,92.00%,0.000,0.000
INATIVO,05/08/2023,34,03,CA122022,Carlos,86.01%,96.80%,0.099,0.110,94.76%,98.60%,0.000,0.000
INATIVO,05/08/2023,51,04,CA082022,Carlos,78.62%,92.40%,0.109,0.115,89.98%,96.70%,0.000,0.000
INATIVO,05/08/2023,68,05,CA042022,Carlos,86.32%,88.60%,0.114,0.110,94.75%,95.70%,0.000,0.000
INATIVO,05/08/2023,101,01,AL092021,Alex,63.76%,77.30%,0.114,0.115,75.75%,92.00%,0.000,0.000
INATIVO,04/08/2023,34,03,CA122022,Carlos,89.76%,96.80%,0.116,0.110,94.76%,98.60%,0.000,0.000
INATIVO,04/08/2023,51,04,CA082022,Carlos,86.54%,92.40%,0.120,0.115,89.98%,96.70%,0.000,0.000
INATIVO,04/08/2023,67,05,CA042022,Carlos,94.44%,89.00%,0.114,0.110,94.75%,95.80%,0.000,0.000
INATIVO,04/08/2023,101,01,AL092021,Alex,70.65%,77.30%,0.124,0.115,75.76%,92.00%,0.000,0.000
INATIVO,03/08/2023,33,03,CA122022,Carlos,89.04%,96.90%,0.116,0.110,94.82%,98.70%,0.000,0.000
INATIVO,03/08/2023,50,04,CA082022,Carlos,86.55%,92.70%,0.120,0.115,90.00%,96.80%,0.000,0.000
INATIVO,03/08/2023,67,05,CA042022,Carlos,92.83%,89.00%,0.124,0.110,94.75%,95.80%,0.000,0.000
INATIVO,03/08/2023,101,01,AL092021,Alex,71.91%,77.30%,0.124,0.115,75.80%,92.00%,0.000,0.000
INATIVO,02/08/2023,33,03,CA122022,Carlos,90.28%,96.90%,0.083,0.110,94.84%,98.70%,0.000,0.000
INATIVO,02/08/2023,50,04,CA082022,Carlos,84.99%,92.70%,0.120,0.115,90.00%,96.80%,0.000,0.000
INATIVO,02/08/2023,67,05,CA042022,Carlos,93.87%,89.00%,0.124,0.110,94.75%,95.80%,0.000,0.000
INATIVO,02/08/2023,101,01,AL092021,Alex,70.54%,77.30%,0.165,0.115,76.02%,92.00%,0.000,0.000
INATIVO,01/08/2023,33,03,CA122022,Carlos,87.26%,96.90%,0.116,0.110,94.84%,98.70%,0.000,0.000
INATIVO,01/08/2023,50,04,CA082022,Carlos,82.39%,92.70%,0.109,0.115,90.05%,96.80%,0.000,0.000
INATIVO,01/08/2023,67,05,CA042022,Carlos,92.03%,89.00%,0.114,0.110,94.75%,95.80%,0.000,0.000
INATIVO,01/08/2023,100,01,AL092021,Alex,69.32%,77.30%,0.124,0.115,76.12%,92.00%,0.000,0.000
INATIVO,31/07/2023,33,03,CA122022,Carlos,95.87%,96.90%,0.108,0.110,94.84%,98.70%,0.000,0.000
INATIVO,31/07/2023,50,04,CA082022,Carlos,90.31%,92.70%,0.120,0.115,90.05%,96.80%,0.000,0.000
INATIVO,31/07/2023,67,05,CA042022,Carlos,97.36%,89.00%,0.114,0.110,94.75%,95.80%,0.000,0.000
INATIVO,31/07/2023,100,01,AL092021,Alex,71.05%,77.30%,0.103,0.115,76.12%,92.00%,0.000,0.000
INATIVO,30/07/2023,33,03,CA122022,Carlos,95.85%,96.90%,0.107,0.110,94.86%,98.70%,0.000,0.000
INATIVO,30/07/2023,50,04,CA082022,Carlos,90.26%,92.70%,0.109,0.115,90.10%,96.80%,0.000,0.000
INATIVO,30/07/2023,67,05,CA042022,Carlos,97.34%,89.00%,0.114,0.110,94.78%,95.80%,0.000,0.000
INATIVO,30/07/2023,100,01,AL092021,Alex,70.97%,77.30%,0.103,0.115,76.20%,92.00%,0.000,0.000
INATIVO,29/07/2023,33,03,CA122022,Carlos,76.31%,96.90%,0.116,0.110,94.86%,98.70%,0.000,0.000
INATIVO,29/07/2023,50,04,CA082022,Carlos,80.82%,92.70%,0.120,0.115,90.10%,96.80%,0.000,0.000
INATIVO,29/07/2023,67,05,CA042022,Carlos,87.02%,89.00%,0.114,0.110,94.78%,95.80%,0.000,0.000
INATIVO,29/07/2023,100,01,AL092021,Alex,45.45%,77.30%,0.103,0.115,76.20%,92.00%,0.000,0.000
INATIVO,28/07/2023,33,03,CA122022,Carlos,90.93%,96.90%,0.116,0.110,94.88%,98.70%,0.000,0.000
INATIVO,28/07/2023,50,04,CA082022,Carlos,87.92%,92.70%,0.120,0.115,90.12%,96.80%,0.000,0.000
INATIVO,28/07/2023,66,05,CA042022,Carlos,93.77%,89.30%,0.114,0.110,94.80%,95.90%,0.000,0.000
INATIVO,28/07/2023,100,01,AL092021,Alex,60.31%,77.30%,0.082,0.115,76.33%,92.00%,0.000,0.000
INATIVO,27/07/2023,32,03,CA122022,Carlos,89.61%,97.00%,0.099,0.110,94.92%,98.70%,0.000,0.000
INATIVO,27/07/2023,49,04,CA082022,Carlos,87.22%,93.10%,0.120,0.115,90.15%,96.90%,0.000,0.000
INATIVO,27/07/2023,66,05,CA042022,Carlos,92.99%,89.30%,0.124,0.110,94.80%,95.90%,0.000,0.000
INATIVO,27/07/2023,100,01,AL092021,Alex,75.98%,77.30%,0.112,0.115,76.75%,92.00%,0.000,0.000
INATIVO,26/07/2023,32,03,CA122022,Carlos,92.36%,97.00%,0.116,0.110,94.94%,98.70%,0.000,0.000
INATIVO,26/07/2023,49,04,CA082022,Carlos,89.03%,93.10%,0.120,0.115,90.25%,96.90%,0.000,0.000
INATIVO,26/07/2023,66,05,CA042022,Carlos,94.31%,89.30%,0.124,0.110,94.80%,95.90%,0.000,0.000
INATIVO,26/07/2023,100,01,AL092021,Alex,80.27%,77.30%,0.133,0.115,76.80%,92.00%,0.000,0.000
INATIVO,25/07/2023,32,03,CA122022,Carlos,84.58%,97.00%,0.116,0.110,95.00%,98.70%,0.000,0.000
INATIVO,25/07/2023,49,04,CA082022,Carlos,85.31%,93.10%,0.119,0.115,90.29%,96.90%,0.000,0.000
INATIVO,25/07/2023,66,05,CA042022,Carlos,92.24%,89.30%,0.124,0.110,94.80%,95.90%,0.000,0.000
INATIVO,25/07/2023,99,01,AL092021,Alex,74.64%,77.70%,0.112,0.115,76.84%,92.10%,0.000,0.000
INATIVO,24/07/2023,32,03,CA122022,Carlos,94.84%,97.00%,0.099,0.110,95.00%,98.70%,0.000,0.000
INATIVO,24/07/2023,49,04,CA082022,Carlos,94.03%,93.10%,0.109,0.115,90.34%,96.90%,0.000,0.000
INATIVO,24/07/2023,66,05,CA042022,Carlos,94.96%,89.30%,0.114,0.110,94.80%,95.90%,0.000,0.000
INATIVO,24/07/2023,99,01,AL092021,Alex,79.24%,77.70%,0.122,0.115,76.88%,92.10%,0.000,0.000
INATIVO,23/07/2023,32,03,CA122022,Carlos,94.78%,97.00%,0.099,0.110,95.06%,98.70%,0.000,0.000
INATIVO,23/07/2023,49,04,CA082022,Carlos,93.93%,93.10%,0.108,0.115,90.44%,96.90%,0.000,0.000
INATIVO,23/07/2023,66,05,CA042022,Carlos,94.91%,89.30%,0.114,0.110,94.85%,95.90%,0.000,0.000
INATIVO,23/07/2023,99,01,AL092021,Alex,78.90%,77.70%,0.132,0.115,77.22%,92.10%,0.000,0.000
INATIVO,22/07/2023,32,03,CA122022,Carlos,83.77%,97.00%,0.099,0.110,95.06%,98.70%,0.000,0.000
INATIVO,22/07/2023,49,04,CA082022,Carlos,82.14%,93.10%,0.119,0.115,90.44%,96.90%,0.000,0.000
INATIVO,22/07/2023,66,05,CA042022,Carlos,92.27%,89.30%,0.124,0.110,94.85%,95.90%,0.000,0.000
INATIVO,22/07/2023,99,01,AL092021,Alex,72.52%,77.70%,0.102,0.115,77.22%,92.10%,0.000,0.000
INATIVO,21/07/2023,32,03,CA122022,Carlos,91.27%,97.00%,0.116,0.110,95.06%,98.70%,0.000,0.000
INATIVO,21/07/2023,49,04,CA082022,Carlos,89.25%,93.10%,0.119,0.115,90.49%,96.90%,0.000,0.000
INATIVO,21/07/2023,65,05,CA042022,Carlos,93.07%,89.70%,0.124,0.110,94.85%,96.00%,0.000,0.000
INATIVO,21/07/2023,99,01,AL092021,Alex,77.79%,77.70%,0.122,0.115,77.24%,92.10%,0.000,0.000
INATIVO,20/07/2023,31,03,CA122022,Carlos,86.94%,97.00%,0.066,0.110,95.06%,98.80%,0.000,0.000
INATIVO,20/07/2023,48,04,CA082022,Carlos,87.60%,93.40%,0.119,0.115,90.54%,97.00%,0.000,0.000
INATIVO,20/07/2023,65,05,CA042022,Carlos,93.72%,89.70%,0.103,0.110,94.85%,96.00%,0.000,0.000
INATIVO,20/07/2023,99,01,AL092021,Alex,77.30%,77.70%,0.132,0.115,77.29%,92.10%,0.000,0.000
INATIVO,19/07/2023,31,03,CA122022,Carlos,92.58%,97.00%,0.124,0.110,95.12%,98.80%,0.000,0.000
INATIVO,19/07/2023,48,04,CA082022,Carlos,90.06%,93.40%,0.119,0.115,90.54%,97.00%,0.000,0.000
INATIVO,19/07/2023,65,05,CA042022,Carlos,95.40%,89.70%,0.103,0.110,94.85%,96.00%,0.000,0.000
INATIVO,19/07/2023,99,01,AL092021,Alex,79.23%,77.70%,0.101,0.115,77.31%,92.10%,0.000,0.000
INATIVO,18/07/2023,31,03,CA122022,Carlos,92.36%,97.00%,0.132,0.110,95.16%,98.80%,0.000,0.000
INATIVO,18/07/2023,48,04,CA082022,Carlos,89.20%,93.40%,0.119,0.115,90.56%,97.00%,0.000,0.000
INATIVO,18/07/2023,65,05,CA042022,Carlos,92.33%,89.70%,0.114,0.110,94.85%,96.00%,0.000,0.000
INATIVO,18/07/2023,98,01,AL092021,Alex,76.12%,78.00%,0.112,0.115,77.35%,92.20%,0.000,0.000
INATIVO,17/07/2023,31,03,CA122022,Carlos,95.03%,97.00%,0.107,0.110,95.16%,98.80%,0.000,0.000
INATIVO,17/07/2023,48,04,CA082022,Carlos,91.15%,93.40%,0.119,0.115,90.59%,97.00%,0.000,0.000
INATIVO,17/07/2023,65,05,CA042022,Carlos,95.35%,89.70%,0.114,0.110,94.85%,96.00%,0.000,0.000
INATIVO,17/07/2023,98,01,AL092021,Alex,81.25%,78.00%,0.223,0.115,77.39%,92.20%,0.000,0.000
INATIVO,16/07/2023,31,03,CA122022,Carlos,94.95%,97.00%,0.107,0.110,95.22%,98.80%,0.000,0.000
INATIVO,16/07/2023,48,04,CA082022,Carlos,91.13%,93.40%,0.108,0.115,90.59%,97.00%,0.000,0.000
INATIVO,16/07/2023,65,05,CA042022,Carlos,95.27%,89.70%,0.114,0.110,94.90%,96.00%,0.000,0.000
INATIVO,16/07/2023,98,01,AL092021,Alex,81.21%,78.00%,0.111,0.115,77.43%,92.20%,0.000,0.000
INATIVO,15/07/2023,31,03,CA122022,Carlos,79.41%,97.00%,0.091,0.110,95.22%,98.80%,0.000,0.000
INATIVO,15/07/2023,48,04,CA082022,Carlos,81.87%,93.40%,0.119,0.115,90.59%,97.00%,0.000,0.000
INATIVO,15/07/2023,65,05,CA042022,Carlos,91.09%,89.70%,0.114,0.110,94.90%,96.00%,0.000,0.000
INATIVO,15/07/2023,98,01,AL092021,Alex,74.27%,78.00%,0.091,0.115,77.43%,92.20%,0.000,0.000
INATIVO,14/07/2023,31,03,CA122022,Carlos,88.02%,97.00%,0.115,0.110,95.24%,98.80%,0.000,0.000
INATIVO,14/07/2023,48,04,CA082022,Carlos,88.37%,93.40%,0.119,0.115,90.59%,97.00%,0.000,0.000
INATIVO,14/07/2023,64,05,CA042022,Carlos,93.29%,90.00%,0.114,0.110,94.93%,96.10%,0.000,0.000
INATIVO,14/07/2023,98,01,AL092021,Alex,78.98%,78.00%,0.111,0.115,77.43%,92.20%,0.000,0.000
INATIVO,13/07/2023,30,03,CA122022,Carlos,89.17%,97.00%,0.099,0.109,95.27%,98.90%,0.000,0.000
INATIVO,13/07/2023,47,04,CA082022,Carlos,90.51%,93.70%,0.119,0.115,90.64%,97.10%,0.000,0.000
INATIVO,13/07/2023,64,05,CA042022,Carlos,93.57%,90.00%,0.124,0.110,94.93%,96.10%,0.000,0.000
INATIVO,13/07/2023,98,01,AL092021,Alex,79.17%,78.00%,0.121,0.115,77.65%,92.20%,0.000,0.000
INATIVO,12/07/2023,30,03,CA122022,Carlos,86.89%,97.00%,0.132,0.109,95.29%,98.90%,0.000,0.000
INATIVO,12/07/2023,47,04,CA082022,Carlos,90.76%,93.70%,0.119,0.115,90.69%,97.10%,0.000,0.000
INATIVO,12/07/2023,64,05,CA042022,Carlos,93.73%,90.00%,0.114,0.110,94.93%,96.10%,0.000,0.000
INATIVO,12/07/2023,98,01,AL092021,Alex,78.78%,78.00%,0.111,0.115,77.73%,92.20%,0.000,0.000
INATIVO,11/07/2023,30,03,CA122022,Carlos,87.26%,97.00%,0.107,0.109,95.29%,98.90%,0.000,0.000
INATIVO,11/07/2023,47,04,CA082022,Carlos,91.68%,93.70%,0.119,0.115,90.69%,97.10%,0.000,0.000
INATIVO,11/07/2023,64,05,CA042022,Carlos,93.67%,90.00%,0.114,0.110,94.93%,96.10%,0.000,0.000
INATIVO,11/07/2023,97,01,AL092021,Alex,77.65%,78.30%,0.121,0.115,77.82%,92.30%,0.000,0.000
INATIVO,10/07/2023,30,03,CA122022,Carlos,92.48%,97.00%,0.099,0.109,95.37%,98.90%,0.000,0.000
INATIVO,10/07/2023,47,04,CA082022,Carlos,95.30%,93.70%,0.108,0.115,90.74%,97.10%,0.000,0.000
INATIVO,10/07/2023,64,05,CA042022,Carlos,94.32%,90.00%,0.114,0.110,94.93%,96.10%,0.000,0.000
INATIVO,10/07/2023,97,01,AL092021,Alex,80.88%,78.30%,0.111,0.115,78.04%,92.30%,0.000,0.000
INATIVO,09/07/2023,30,03,CA122022,Carlos,92.48%,97.00%,0.090,0.109,95.37%,98.90%,0.000,0.000
INATIVO,09/07/2023,47,04,CA082022,Carlos,95.30%,93.70%,0.108,0.115,90.74%,97.10%,0.000,0.000
INATIVO,09/07/2023,64,05,CA042022,Carlos,94.32%,90.00%,0.103,0.110,94.93%,96.10%,0.000,0.000
INATIVO,09/07/2023,97,01,AL092021,Alex,80.88%,78.30%,0.111,0.115,78.04%,92.30%,0.000,0.000
INATIVO,08/07/2023,30,03,CA122022,Carlos,82.98%,97.00%,0.099,0.109,95.39%,98.90%,0.000,0.000
INATIVO,08/07/2023,47,04,CA082022,Carlos,80.23%,93.70%,0.119,0.115,90.76%,97.10%,0.000,0.000
INATIVO,08/07/2023,64,05,CA042022,Carlos,92.74%,90.00%,0.114,0.110,94.93%,96.10%,0.000,0.000
INATIVO,08/07/2023,97,01,AL092021,Alex,75.18%,78.30%,0.100,0.115,78.12%,92.30%,0.000,0.000
INATIVO,07/07/2023,30,03,CA122022,Carlos,90.44%,97.00%,0.115,0.109,95.39%,98.90%,0.000,0.000
INATIVO,07/07/2023,47,04,CA082022,Carlos,90.25%,93.70%,0.119,0.115,90.76%,97.10%,0.000,0.000
INATIVO,07/07/2023,63,05,CA042022,Carlos,92.57%,90.30%,0.103,0.110,94.95%,96.10%,0.000,0.000
INATIVO,07/07/2023,97,01,AL092021,Alex,79.35%,78.30%,0.120,0.115,78.14%,92.30%,0.000,0.000
INATIVO,06/07/2023,29,03,CA122022,Carlos,91.80%,96.80%,0.123,0.108,95.39%,99.00%,0.000,0.000
INATIVO,06/07/2023,46,04,CA082022,Carlos,90.80%,93.90%,0.119,0.115,90.83%,97.20%,0.000,0.000
INATIVO,06/07/2023,63,05,CA042022,Carlos,94.32%,90.30%,0.114,0.110,94.95%,96.10%,0.000,0.000
INATIVO,06/07/2023,97,01,AL092021,Alex,80.08%,78.30%,0.120,0.115,78.14%,92.30%,0.000,0.000
INATIVO,05/07/2023,29,03,CA122022,Carlos,89.76%,96.80%,0.107,0.108,95.39%,99.00%,0.000,0.000
INATIVO,05/07/2023,46,04,CA082022,Carlos,89.72%,93.90%,0.108,0.115,90.83%,97.20%,0.000,0.000
INATIVO,05/07/2023,63,05,CA042022,Carlos,94.24%,90.30%,0.103,0.110,94.95%,96.10%,0.000,0.000
INATIVO,05/07/2023,97,01,AL092021,Alex,81.54%,78.30%,0.130,0.115,78.20%,92.30%,0.000,0.000
INATIVO,04/07/2023,29,03,CA122022,Carlos,91.76%,96.80%,0.115,0.108,95.39%,99.00%,0.000,0.000
INATIVO,04/07/2023,46,04,CA082022,Carlos,90.07%,93.90%,0.108,0.115,90.83%,97.20%,0.000,0.000
INATIVO,04/07/2023,63,05,CA042022,Carlos,95.17%,90.30%,0.103,0.110,94.95%,96.10%,0.000,0.000
INATIVO,04/07/2023,96,01,AL092021,Alex,79.33%,78.60%,0.120,0.115,78.25%,92.40%,0.000,0.000
INATIVO,03/07/2023,29,03,CA122022,Carlos,91.90%,96.80%,0.099,0.108,95.39%,99.00%,0.000,0.000
INATIVO,03/07/2023,46,04,CA082022,Carlos,85.73%,93.90%,0.130,0.115,90.83%,97.20%,0.000,0.000
INATIVO,03/07/2023,63,05,CA042022,Carlos,95.10%,90.30%,0.124,0.110,94.98%,96.10%,0.000,0.000
INATIVO,03/07/2023,96,01,AL092021,Alex,79.94%,78.60%,0.110,0.115,78.31%,92.40%,0.000,0.000
INATIVO,02/07/2023,29,03,CA122022,Carlos,91.90%,96.80%,0.107,0.108,95.39%,99.00%,0.000,0.000
INATIVO,02/07/2023,46,04,CA082022,Carlos,85.73%,93.90%,0.130,0.115,90.83%,97.20%,0.000,0.000
INATIVO,02/07/2023,63,05,CA042022,Carlos,95.12%,90.30%,0.124,0.110,94.98%,96.10%,0.000,0.000
INATIVO,02/07/2023,96,01,AL092021,Alex,79.94%,78.60%,0.120,0.115,78.31%,92.40%,0.000,0.000
INATIVO,01/07/2023,29,03,CA122022,Carlos,84.80%,96.80%,0.107,0.108,95.43%,99.00%,0.000,0.000
INATIVO,01/07/2023,46,04,CA082022,Carlos,85.81%,93.90%,0.119,0.115,90.83%,97.20%,0.000,0.000
INATIVO,01/07/2023,63,05,CA042022,Carlos,90.68%,90.30%,0.124,0.110,94.98%,96.10%,0.000,0.000
INATIVO,01/07/2023,96,01,AL092021,Alex,75.01%,78.60%,0.130,0.115,78.47%,92.40%,0.000,0.000
INATIVO,30/06/2023,29,03,CA122022,Carlos,88.19%,96.80%,0.107,0.108,95.45%,99.00%,1.603,1.608
INATIVO,30/06/2023,46,04,CA082022,Carlos,87.35%,93.90%,0.119,0.115,90.86%,97.20%,0.000,0.000
INATIVO,30/06/2023,62,05,CA042022,Carlos,92.55%,90.60%,0.113,0.110,95.02%,96.20%,0.000,0.000
INATIVO,30/06/2023,96,01,AL092021,Alex,77.73%,78.60%,0.130,0.115,78.53%,92.40%,0.000,0.000
INATIVO,29/06/2023,28,03,CA122022,Carlos,87.67%,96.70%,0.099,0.107,95.45%,99.10%,0.000,0.000
INATIVO,29/06/2023,45,04,CA082022,Carlos,88.16%,94.10%,0.108,0.115,90.86%,97.30%,0.000,0.000
INATIVO,29/06/2023,62,05,CA042022,Carlos,94.04%,90.60%,0.103,0.110,95.02%,96.20%,0.000,0.000
INATIVO,29/06/2023,96,01,AL092021,Alex,78.02%,78.60%,0.100,0.115,78.61%,92.40%,0.000,0.000
INATIVO,28/06/2023,28,03,CA122022,Carlos,88.37%,96.70%,0.107,0.107,95.45%,99.10%,0.000,0.000
INATIVO,28/06/2023,45,04,CA082022,Carlos,88.29%,94.10%,0.119,0.115,90.86%,97.30%,0.000,0.000
INATIVO,28/06/2023,62,05,CA042022,Carlos,93.01%,90.60%,0.103,0.110,95.02%,96.20%,0.000,0.000
INATIVO,28/06/2023,96,01,AL092021,Alex,79.76%,78.60%,0.110,0.115,78.65%,92.40%,0.000,0.000
INATIVO,27/06/2023,28,03,CA122022,Carlos,90.25%,96.70%,0.099,0.107,95.49%,99.10%,0.000,0.000
INATIVO,27/06/2023,45,04,CA082022,Carlos,87.32%,94.10%,0.129,0.115,90.88%,97.30%,0.000,0.000
INATIVO,27/06/2023,62,05,CA042022,Carlos,92.88%,90.60%,0.113,0.110,95.05%,96.20%,0.000,0.000
